CEER,STATEDIST,STATE,GRAD YR
693,KS04,KS,2018
505,CO05,CO,2018
524,CO02,CO,2018
514,TX35,TX,2018
458,FL20,FL,2018
462,CA31,CA,2018
0,MO01,MO,2018
432,KS02,KS,2018
0,MD01,MD,2018
488,SC01,SC,2018
395,AL05,AL,2018
473,AL05,AL,2018
0,MS01,MS,2018
499,GA02,GA,2018
548,TX35,TX,2018
401,GA04,GA,2018
375,IL02,IL,2018
583,VA08,VA,2018
509,IL02,IL,2018
615,PA17,PA,2018
466,SC02,SC,2018
519,CO07,CO,2018
0,AL01,AL,2018
532,IL14,IL,2018
0,PA10,PA,2018
0,TX09,TX,2018
0,GA06,GA,2018
414,NC12,NC,2018
0,OH02,OH,2018
298,AL07,AL,2018
357,FL20,FL,2018
277,FL06,FL,2018
0,CT05,CT,2018
556,NJ03,NJ,2018
182,MI12,MI,2018
0,MI12,MI,2018
467,VA01,VA,2018
461,AL02,AL,2018
0,FL05,FL,2018
0,TN07,TN,2018
526,WA08,WA,2018
669,VIAL,VI,2018
0,TX05,TX,2018
0,FL24,FL,2018
0,NY09,NY,2018
0,CO05,CO,2018
469,WI04,WI,2018
529,TX16,TX,2018
480,WI04,WI,2018
525,MD06,MD,2018
517,FL04,FL,2018
0,TN07,TN,2018
611,PA13,PA,2018
0,CA25,CA,2018
370,GA04,GA,2018
0,NY16,NY,2018
0,GA01,GA,2018
524,LA05,LA,2018
0,NC08,NC,2018
426,TX23,TX,2018
0,DCOL,DC,2018
0,NY02,NY,2018
544,MS03,MS,2018
0,SC01,SC,2018
0,LA02,LA,2018
568,VA04,VA,2018
477,NJ12,NJ,2018
366,MO02,MO,2018
482,NH01,NH,2018
359,GA12,GA,2018
0,GA11,GA,2018
0,NC04,NC,2018
518,MA01,MA,2018
512,IL11,IL,2018
358,CA53,CA,2018
0,NY22,NY,2018
0,PRGO,PR,2018
610,MI05,MI,2018
0,FL26,FL,2018
523,GA05,GA,2018
341,IL01,IL,2018
0,SC02,SC,2018
554,MD05,MD,2018
395,FL05,FL,2018
532,NV02,NV,2018
585,TX16,TX,2018
547,SC04,SC,2018
509,TX16,TX,2018
370,NC01,NC,2018
518,NC03,NC,2018
400,NY24,NY,2018
0,NY24,NY,2018
0,NC02,NC,2018
351,VA03,VA,2018
0,AL02,AL,2018
462,IL02,IL,2018
455,CA43,CA,2018
425,NJ01,NJ,2018
0,FL03,FL,2018
0,SC03,SC,2018
0,TX09,TX,2018
460,IL02,IL,2018
549,CA52,CA,2018
0,GA04,GA,2018
396,TX14,TX,2018
0,TX19,TX,2018
0,PRGO,PR,2018
0,KY03,KY,2018
0,NJ03,NJ,2018
0,NC12,NC,2018
389,NJ10,NJ,2018
416,NC12,NC,2018
433,NC04,NC,2018
441,DEAL,DE,2018
417,MN05,MN,2018
438,NY25,NY,2018
529,TN01,TN,2018
598,AL06,AL,2018
384,FL02,FL,2018
489,PA02,PA,2018
262,LA02,LA,2018
392,DEAL,DE,2018
0,NC04,NC,2018
0,TX31,TX,2018
0,SC06,SC,2018
0,CT05,CT,2018
0,WA10,WA,2018
587,PA06,PA,2018
454,MO05,MO,2018
0,MA07,MA,2018
500,NC12,NC,2018
551,UT02,UT,2018
421,GA02,GA,2018
0,PA13,PA,2018
375,FL05,FL,2018
482,FL16,FL,2018
0,MI12,MI,2018
0,AL07,AL,2018
435,GA07,GA,2018
493,TX32,TX,2018
429,IN07,IN,2018
0,AL01,AL,2018
315,MO06,MO,2018
0,TX29,TX,2018
477,VA03,VA,2018
549,TX35,TX,2018
0,MD01,MD,2018
0,TX12,TX,2018
524,WA07,WA,2018
418,NJ06,NJ,2018
0,NC12,NC,2018
630,DCOL,DC,2018
543,GA03,GA,2018
495,CO05,CO,2018
467,NC13,NC,2018
484,MD03,MD,2018
516,AZ02,AZ,2018
388,GA07,GA,2018
368,FL08,FL,2018
501,AL07,AL,2018
346,NC02,NC,2018
417,NY14,NY,2018
0,SC05,SC,2018
416,MI12,MI,2018
573,GA12,GA,2018
0,PA04,PA,2018
495,NC12,NC,2018
489,AL07,AL,2018
0,MS04,MS,2018
469,IL08,IL,2018
523,NJ02,NJ,2018
425,OH13,OH,2018
362,NJ12,NJ,2018
303,TX15,TX,2018
0,GA05,GA,2018
405,CA31,CA,2018
469,MI14,MI,2018
0,TX35,TX,2018
0,AL05,AL,2018
350,MD05,MD,2018
0,KY04,KY,2018
0,VA08,VA,2018
0,FL01,FL,2018
0,VA03,VA,2018
348,AL07,AL,2018
545,TX22,TX,2018
533,MD01,MD,2018
0,PA01,PA,2018
0,CA03,CA,2018
0,TX28,TX,2018
0,AL01,AL,2018
403,TX26,TX,2018
377,CA10,CA,2018
586,AL05,AL,2018
426,TX18,TX,2018
0,OH01,OH,2018
385,FL20,FL,2018
522,MS01,MS,2018
0,IL08,IL,2018
546,AZ04,AZ,2018
470,NJ09,NJ,2018
412,GA12,GA,2018
303,TX12,TX,2018
0,NJ02,NJ,2018
459,FL18,FL,2018
0,OR03,OR,2018
491,FL05,FL,2018
694,FL09,FL,2018
432,MI14,MI,2018
415,OH11,OH,2018
371,CA25,CA,2018
593,IN08,IN,2018
450,GA05,GA,2018
419,ME02,ME,2018
0,VA05,VA,2018
572,MI14,MI,2018
428,VA04,VA,2018
400,GA04,GA,2018
417,MI14,MI,2018
0,NY15,NY,2018
389,IN01,IN,2018
406,GA08,GA,2018
0,TX14,TX,2018
482,VA02,VA,2018
399,AL07,AL,2018
501,NY07,NY,2018
377,TX30,TX,2018
601,GA14,GA,2018
0,TX13,TX,2018
408,GA13,GA,2018
448,PA12,PA,2018
0,NC02,NC,2018
0,GA07,GA,2018
0,FL01,FL,2018
0,SC02,SC,2018
495,TX16,TX,2018
0,AL02,AL,2018
740,PA08,PA,2018
0,TX25,TX,2018
371,TX26,TX,2018
0,NJ01,NJ,2018
471,MD05,MD,2018
323,NC04,NC,2018
0,CT04,CT,2018
0,MD03,MD,2018
0,NC09,NC,2018
466,VA03,VA,2018
0,HI01,HI,2018
0,SC06,SC,2018
423,NJ01,NJ,2018
353,IL09,IL,2018
516,GA03,GA,2018
509,VA04,VA,2018
423,AL05,AL,2018
430,SC01,SC,2018
0,MI02,MI,2018
0,NC02,NC,2018
0,NC01,NC,2018
510,NJ10,NJ,2018
0,TN07,TN,2018
0,VA11,VA,2018
399,MI02,MI,2018
0,GA02,GA,2018
0,SC06,SC,2018
0,NC02,NC,2018
0,CA13,CA,2018
0,MD05,MD,2018
0,NJ09,NJ,2018
290,RI01,RI,2018
506,SC06,SC,2018
0,VA03,VA,2018
0,AR02,AR,2018
530,IL02,IL,2018
493,VA09,VA,2018
468,FL24,FL,2018
460,MO08,MO,2018
358,IL02,IL,2018
0,FL09,FL,2018
0,GA08,GA,2018
413,GA04,GA,2018
344,GA03,GA,2018
533,NC07,NC,2018
540,NY05,NY,2018
530,TX02,TX,2018
375,PA02,PA,2018
0,MD02,MD,2018
584,VA03,VA,2018
391,FL21,FL,2018
509,NY13,NY,2018
531,GA04,GA,2018
382,LA06,LA,2018
465,AL05,AL,2018
0,GA02,GA,2018
0,AL05,AL,2018
264,VA01,VA,2018
390,DCOL,DC,2018
551,IL03,IL,2018
545,GA07,GA,2018
427,CA07,CA,2018
410,GA10,GA,2018
547,OK05,OK,2018
644,MD06,MD,2018
492,GA03,GA,2018
508,IL05,IL,2018
448,KS01,KS,2018
452,VA11,VA,2018
0,IN06,IN,2018
333,NY15,NY,2018
492,MD05,MD,2018
448,NJ10,NJ,2018
558,NJ10,NJ,2018
0,TX05,TX,2018
523,AZ06,AZ,2018
359,SC01,SC,2018
0,NY18,NY,2018
0,NY01,NY,2018
0,NY01,NY,2018
455,SC06,SC,2018
452,TX23,TX,2018
546,MO01,MO,2018
376,MI14,MI,2018
0,OH11,OH,2018
0,FL09,FL,2018
529,AL07,AL,2018
478,PA02,PA,2018
571,VA01,VA,2018
483,MI14,MI,2018
543,TX18,TX,2018
473,GA04,GA,2018
374,NC05,NC,2018
0,TX30,TX,2018
577,GA13,GA,2018
0,NY12,NY,2018
543,AR01,AR,2018
440,WA02,WA,2018
600,TX06,TX,2018
379,IL12,IL,2018
563,SC01,SC,2018
492,MO03,MO,2018
456,TX17,TX,2018
522,CA07,CA,2018
444,GA03,GA,2018
479,DCOL,DC,2018
0,GA02,GA,2018
381,DCOL,DC,2018
469,VA02,VA,2018
491,IL01,IL,2018
0,OK05,OK,2018
0,GA05,GA,2018
0,CA37,CA,2018
548,VA01,VA,2018
607,TX25,TX,2018
0,MI01,MI,2018
409,MI06,MI,2018
601,FL10,FL,2018
584,TX21,TX,2018
566,NY13,NY,2018
546,NY19,NY,2018
616,CA05,CA,2018
480,NC02,NC,2018
435,OR03,OR,2018
614,VA04,VA,2018
575,WA10,WA,2018
0,NY20,NY,2018
564,NE02,NE,2018
568,AZ09,AZ,2018
372,MN04,MN,2018
668,CA31,CA,2018
0,MO01,MO,2018
0,NC04,NC,2018
0,TN09,TN,2018
379,NY26,NY,2018
503,MO05,MO,2018
0,NJ08,NJ,2018
0,TX13,TX,2018
0,VA02,VA,2018
617,TX30,TX,2018
417,MS01,MS,2018
458,TN07,TN,2018
577,VTAL,VT,2018
433,AL03,AL,2018
0,MS02,MS,2018
439,MO06,MO,2018
0,AL01,AL,2018
453,PA07,PA,2018
550,IL05,IL,2018
376,MO01,MO,2018
450,MO05,MO,2018
651,AZ08,AZ,2018
0,HI01,HI,2018
0,MD07,MD,2018
406,OK01,OK,2018
0,GA05,GA,2018
465,FL18,FL,2018
0,MS01,MS,2018
561,CA31,CA,2018
0,VA10,VA,2018
291,NV01,NV,2018
267,GA05,GA,2018
368,NJ02,NJ,2018
462,VA11,VA,2018
434,VA04,VA,2018
584,FL14,FL,2018
424,MD04,MD,2018
292,DEAL,DE,2018
231,TX06,TX,2018
0,MD02,MD,2018
389,MD04,MD,2018
639,MD05,MD,2018
0,TN07,TN,2018
0,OH14,OH,2018
445,IL10,IL,2018
0,GA12,GA,2018
532,VA11,VA,2018
501,AL01,AL,2018
468,GA07,GA,2018
358,GA01,GA,2018
585,NC10,NC,2018
491,TX04,TX,2018
516,LA04,LA,2018
0,NH01,NH,2018
344,GA05,GA,2018
0,PA08,PA,2018
490,CA36,CA,2018
357,NY08,NY,2018
522,GA02,GA,2018
723,TN09,TN,2018
332,TN07,TN,2018
448,FL15,FL,2018
0,IA01,IA,2018
468,VA11,VA,2018
0,SC06,SC,2018
338,NC02,NC,2018
403,VA01,VA,2018
515,IL10,IL,2018
442,PA02,PA,2018
0,CO01,CO,2018
531,FL09,FL,2018
518,TN08,TN,2018
0,MI14,MI,2018
0,TX20,TX,2018
544,TX36,TX,2018
514,CA15,CA,2018
493,LA02,LA,2018
685,IL01,IL,2018
0,AL05,AL,2018
280,FL20,FL,2018
372,PA02,PA,2018
0,TX17,TX,2018
579,GA05,GA,2018
0,MO01,MO,2018
0,IN05,IN,2018
0,CT04,CT,2018
591,MI05,MI,2018
0,GA09,GA,2018
533,WA05,WA,2018
414,AL07,AL,2018
500,CO05,CO,2018
419,FL20,FL,2018
578,OH12,OH,2018
402,CA08,CA,2018
727,CA06,CA,2018
473,SC05,SC,2018
0,AL04,AL,2018
476,NY22,NY,2018
466,CA19,CA,2018
428,GA13,GA,2018
558,MA07,MA,2018
454,MI14,MI,2018
246,AL02,AL,2018
0,MD07,MD,2018
450,PA02,PA,2018
537,TX18,TX,2018
0,TX31,TX,2018
660,NC04,NC,2018
456,NC03,NC,2018
543,VA04,VA,2018
561,HI02,HI,2018
384,TX17,TX,2018
407,FL09,FL,2018
507,NJ08,NJ,2018
403,TX05,TX,2018
416,GA13,GA,2018
0,MD04,MD,2018
425,MO01,MO,2018
0,AL01,AL,2018
456,AZ02,AZ,2018
517,CA24,CA,2018
617,GA05,GA,2018
316,AL06,AL,2018
582,CA15,CA,2018
633,MA07,MA,2018
578,CA53,CA,2019
420,TX30,TX,2019
536,CA43,CA,2019
583,AZ09,AZ,2019
645,SC07,SC,2019
0,NJ02,NJ,2019
445,TX15,TX,2019
494,AL05,AL,2019
670,FL11,FL,2019
508,MD06,MD,2019
469,NJ11,NJ,2019
0,GA04,GA,2019
0,IN07,IN,2019
517,MD06,MD,2019
449,MD04,MD,2019
0,WA10,WA,2019
477,OH03,OH,2019
0,VA11,VA,2019
578,NJ10,NJ,2019
427,GA07,GA,2019
620,TX28,TX,2019
556,AKAL,AK,2019
0,MI14,MI,2019
0,MO01,MO,2019
372,VA10,VA,2019
347,VA10,VA,2019
503,CA06,CA,2019
497,FL24,FL,2019
474,NJ04,NJ,2019
395,GA05,GA,2019
0,TX19,TX,2019
478,AZ05,AZ,2019
364,TX26,TX,2019
568,IN05,IN,2019
0,NY08,NY,2019
449,WA10,WA,2019
469,DCOL,DC,2019
0,GA01,GA,2019
455,TX01,TX,2019
0,MI10,MI,2019
0,GA04,GA,2019
438,NJ02,NJ,2019
375,NY22,NY,2019
499,IL17,IL,2019
414,VA01,VA,2019
577,MN04,MN,2019
437,WA10,WA,2019
532,VA07,VA,2019
586,AR04,AR,2019
549,AR04,AR,2019
442,MO08,MO,2019
0,SC05,SC,2019
368,MA08,MA,2019
468,CA44,CA,2019
526,FL25,FL,2019
0,NY05,NY,2019
457,IL02,IL,2019
421,CA35,CA,2019
381,AL05,AL,2019
325,AL05,AL,2019
400,NY19,NY,2019
467,GA02,GA,2019
367,SC01,SC,2019
556,SC06,SC,2019
436,NY11,NY,2019
338,OH03,OH,2019
583,TN05,TN,2019
0,VA01,VA,2019
0,SC01,SC,2019
565,MA04,MA,2019
447,FL02,FL,2019
439,MD06,MD,2019
0,TX22,TX,2019
509,WA02,WA,2019
418,FL09,FL,2019
583,NM01,NM,2019
431,FL20,FL,2019
461,FL01,FL,2019
563,TX30,TX,2019
550,AL05,AL,2019
526,OH01,OH,2019
0,SC01,SC,2019
564,TN09,TN,2019
589,TX15,TX,2019
0,NY01,NY,2019
484,AL06,AL,2019
470,MD03,MD,2019
392,AL05,AL,2019
359,HI02,HI,2019
459,NJ05,NJ,2019
474,NJ08,NJ,2019
516,MD06,MD,2019
563,NJ10,NJ,2019
432,NY25,NY,2019
0,MD05,MD,2019
675,OH08,OH,2019
0,NY04,NY,2019
438,FL17,FL,2019
574,NY17,NY,2019
0,IN03,IN,2019
327,MD04,MD,2019
499,NJ12,NJ,2019
0,TX31,TX,2019
379,LA04,LA,2019
421,CA41,CA,2019
0,TX09,TX,2019
621,NY02,NY,2019
483,DCOL,DC,2019
246,FL20,FL,2019
0,PA06,PA,2019
544,OK01,OK,2019
0,PA15,PA,2019
597,OH16,OH,2019
558,IL06,IL,2019
394,TN08,TN,2019
399,GA04,GA,2019
0,TN01,TN,2019
437,NY12,NY,2019
0,NJ01,NJ,2019
0,MD01,MD,2019
493,MN04,MN,2019
600,NY05,NY,2019
440,GA04,GA,2019
0,CA43,CA,2019
472,AL06,AL,2019
437,AZ02,AZ,2019
455,DEAL,DE,2019
357,NC02,NC,2019
499,OK01,OK,2019
0,IL12,IL,2019
383,AL02,AL,2019
423,AL06,AL,2019
578,TN05,TN,2019
0,NC01,NC,2019
433,IL14,IL,2019
577,MD02,MD,2019
0,OK01,OK,2019
526,MD04,MD,2019
444,FL24,FL,2019
470,TX30,TX,2019
520,KY03,KY,2019
546,AL02,AL,2019
626,NC04,NC,2019
541,AZ02,AZ,2019
504,CA18,CA,2019
0,GA06,GA,2019
340,IL09,IL,2019
427,NJ12,NJ,2019
476,FL24,FL,2019
0,MD02,MD,2019
0,SC06,SC,2019
552,CA07,CA,2019
0,MD08,MD,2019
400,NC03,NC,2019
0,FL11,FL,2019
493,NC02,NC,2019
632,RI01,RI,2019
273,NY05,NY,2019
473,TN09,TN,2019
421,TN07,TN,2019
497,OH08,OH,2019
0,AR02,AR,2019
512,NC07,NC,2019
0,NY16,NY,2019
308,GA01,GA,2019
326,TX28,TX,2019
488,MD05,MD,2019
500,SC06,SC,2019
0,IL07,IL,2019
0,AR04,AR,2019
418,DCOL,DC,2019
0,CA43,CA,2019
484,GA12,GA,2019
403,TX08,TX,2019
462,PA12,PA,2019
452,IL07,IL,2019
475,GA02,GA,2019
240,CA18,CA,2019
486,MD02,MD,2019
510,LA01,LA,2019
0,NC02,NC,2019
590,TX21,TX,2019
618,CA36,CA,2019
450,FL21,FL,2019
0,TN01,TN,2019
469,WI04,WI,2019
412,GA08,GA,2019
0,NC11,NC,2019
0,NC08,NC,2019
419,OK05,OK,2019
677,VA11,VA,2019
554,DEAL,DE,2019
299,FL20,FL,2019
569,CA20,CA,2019
0,NC08,NC,2019
583,MO01,MO,2019
0,NJ09,NJ,2019
0,IL01,IL,2019
441,WA05,WA,2019
378,MD02,MD,2019
335,MD05,MD,2019
504,CO05,CO,2019
369,TX32,TX,2019
518,NC13,NC,2019
0,NC04,NC,2019
442,FL05,FL,2019
462,CA37,CA,2019
545,NC13,NC,2019
598,NC01,NC,2019
306,MD04,MD,2019
0,NC12,NC,2019
665,GA11,GA,2019
371,DCOL,DC,2019
382,CA30,CA,2019
330,MD05,MD,2019
508,CA48,CA,2019
377,MD07,MD,2019
0,SC06,SC,2019
639,GA13,GA,2019
584,PA08,PA,2019
463,IL07,IL,2019
0,NY13,NY,2019
556,CA18,CA,2019
531,TX31,TX,2019
500,NJ02,NJ,2019
0,MD04,MD,2019
568,GA02,GA,2019
314,NC04,NC,2019
0,MD04,MD,2019
465,GA13,GA,2019
391,MI10,MI,2019
454,KY02,KY,2019
469,CO05,CO,2019
324,SC05,SC,2019
0,TX04,TX,2019
362,AR01,AR,2019
417,VA03,VA,2019
390,GA01,GA,2019
458,VA03,VA,2019
466,VA03,VA,2019
0,GA04,GA,2019
422,IL07,IL,2019
349,MN04,MN,2019
0,CA37,CA,2019
0,MD02,MD,2019
623,CA28,CA,2019
0,CA27,CA,2019
376,OK05,OK,2019
351,AL01,AL,2019
431,VA02,VA,2019
641,TX06,TX,2019
301,FL24,FL,2019
369,MD07,MD,2019
0,TX01,TX,2019
437,TX33,TX,2019
0,LA04,LA,2019
522,TN02,TN,2019
0,GA02,GA,2019
422,AZ02,AZ,2019
355,NJ02,NJ,2019
475,MD04,MD,2019
576,VA01,VA,2019
417,PA04,PA,2019
625,FL15,FL,2019
456,WA08,WA,2019
417,SC01,SC,2019
439,OH14,OH,2019
485,CA21,CA,2019
436,GA01,GA,2019
470,CA25,CA,2019
0,DCOL,DC,2019
464,NY20,NY,2019
611,FL23,FL,2019
552,NDAL,ND,2019
0,GA13,GA,2019
492,TX03,TX,2019
336,MD03,MD,2019
333,LA05,LA,2019
0,AL02,AL,2019
551,FL04,FL,2019
673,MD08,MD,2019
562,GA07,GA,2019
0,FL20,FL,2019
420,MI14,MI,2019
360,SC02,SC,2019
510,MI14,MI,2019
490,VIAL,VI,2019
429,VA11,VA,2019
0,GA01,GA,2019
0,PA13,PA,2019
513,LA05,LA,2019
0,VA05,VA,2019
474,CA51,CA,2019
649,AR03,AR,2019
569,TX31,TX,2019
402,NJ02,NJ,2019
342,NJ12,NJ,2019
0,RI01,RI,2019
525,NM02,NM,2019
462,FL09,FL,2019
416,NY13,NY,2019
0,TX09,TX,2019
449,TX18,TX,2019
0,LA05,LA,2019
512,FL06,FL,2019
512,NJ08,NJ,2019
392,NC02,NC,2019
0,TN07,TN,2019
0,MD03,MD,2019
0,IL01,IL,2019
0,FL14,FL,2019
606,TX03,TX,2019
0,TN08,TN,2019
0,NY09,NY,2019
333,CA15,CA,2019
678,MD04,MD,2019
548,MO01,MO,2019
0,GA09,GA,2019
373,TX32,TX,2019
426,CA25,CA,2019
0,GA02,GA,2019
0,SC02,SC,2019
377,NC13,NC,2019
322,NC13,NC,2019
442,NC09,NC,2019
478,MD04,MD,2019
0,FL24,FL,2019
0,SC01,SC,2019
594,MA05,MA,2019
0,CA13,CA,2019
0,NC12,NC,2019
603,VA08,VA,2019
0,FL21,FL,2019
478,NY16,NY,2019
521,NJ10,NJ,2019
390,LA04,LA,2019
0,VA03,VA,2019
581,GA04,GA,2019
595,TX22,TX,2019
420,AL06,AL,2019
0,GA01,GA,2019
0,SC03,SC,2019
0,AL02,AL,2019
461,VA07,VA,2019
0,NY12,NY,2019
568,MI13,MI,2019
380,TX35,TX,2019
332,TX35,TX,2019
0,AZ04,AZ,2019
497,NH02,NH,2019
0,GA08,GA,2019
546,FL16,FL,2019
507,VA07,VA,2019
460,OH01,OH,2019
639,FL07,FL,2019
486,GA12,GA,2019
419,NY16,NY,2019
425,FL18,FL,2019
375,FL10,FL,2019
421,LA06,LA,2019
0,NJ10,NJ,2019
475,TX09,TX,2019
630,MI13,MI,2019
0,VA01,VA,2019
488,NC13,NC,2019
313,VA03,VA,2019
428,AL02,AL,2019
593,MD03,MD,2019
370,FL20,FL,2019
447,NC07,NC,2019
506,FL08,FL,2019
0,SC04,SC,2019
515,NC12,NC,2019
442,SC02,SC,2019
0,WI05,WI,2019
412,NY16,NY,2019
534,MD07,MD,2019
0,VA02,VA,2019
401,VA03,VA,2019
0,GA01,GA,2019
0,GA13,GA,2019
0,SC07,SC,2019
0,OH15,OH,2019
482,GA13,GA,2019
360,MS01,MS,2019
419,DCOL,DC,2019
558,PA17,PA,2019
546,TN09,TN,2019
670,CA27,CA,2019
0,GA01,GA,2019
357,FL20,FL,2019
386,IL03,IL,2019
414,FL05,FL,2019
0,GA11,GA,2019
448,IN01,IN,2019
476,AL01,AL,2019
521,SC05,SC,2019
0,MS03,MS,2019
543,OH03,OH,2019
0,VA03,VA,2019
586,PA18,PA,2019
516,MD02,MD,2019
473,OH03,OH,2019
0,NJ01,NJ,2019
0,MO01,MO,2019
447,GA08,GA,2019
470,NY22,NY,2019
406,TX02,TX,2019
472,GA06,GA,2019
514,GA02,GA,2019
0,TN06,TN,2019
593,MI11,MI,2019
446,OK01,OK,2019
0,FL23,FL,2019
518,OH11,OH,2019
476,TN09,TN,2019
495,TX29,TX,2019
466,NC04,NC,2019
465,VA05,VA,2019
528,DCOL,DC,2019
481,IL01,IL,2019
396,SC06,SC,2019
378,MS03,MS,2019
520,TX17,TX,2019
0,GA01,GA,2019
0,NY16,NY,2019
0,MO08,MO,2019
0,WA03,WA,2019
467,SC07,SC,2019
0,GA07,GA,2019
405,NC02,NC,2019
370,OH11,OH,2019
412,NY08,NY,2019
468,MS04,MS,2019
410,SC01,SC,2019
473,GA07,GA,2019
0,NC03,NC,2019
494,MD03,MD,2019
526,VA11,VA,2019
0,AL01,AL,2019
0,CA37,CA,2019
0,OH12,OH,2019
515,FL14,FL,2019
556,AZ06,AZ,2019
548,GA02,GA,2019
0,NC05,NC,2019
484,AR04,AR,2019
555,NV02,NV,2019
408,CA10,CA,2019
330,IL07,IL,2019
426,GA13,GA,2019
424,GA03,GA,2019
580,GA02,GA,2019
469,NY14,NY,2019
0,DCOL,DC,2019
453,FL18,FL,2019
0,CT02,CT,2019
582,MD02,MD,2019
610,NY09,NY,2019
419,TX27,TX,2019
546,AL06,AL,2019
578,CA46,CA,2019
406,TN07,TN,2019
496,GA03,GA,2019
0,TN09,TN,2019
523,LA03,LA,2019
0,FL24,FL,2019
0,SC06,SC,2019
428,AL05,AL,2019
0,NC02,NC,2019
511,SC02,SC,2019
0,MD01,MD,2019
493,LA02,LA,2019
0,IL11,IL,2019
507,GA02,GA,2019
499,IL07,IL,2019
476,IL07,IL,2019
311,NC05,NC,2019
383,NC06,NC,2019
0,GA01,GA,2019
328,LA03,LA,2019
477,MI05,MI,2019
0,LA01,LA,2019
446,NY05,NY,2019
435,NJ10,NJ,2019
560,KY02,KY,2019
0,GA04,GA,2019
356,CA50,CA,2019
407,TX24,TX,2019
500,TX24,TX,2019
583,GA04,GA,2019
0,IN01,IN,2019
523,FL15,FL,2019
414,NY18,NY,2019
536,NE01,NE,2019
0,MS04,MS,2019
572,DCOL,DC,2019
0,SC01,SC,2019
0,FL14,FL,2019
564,TX15,TX,2019
480,MD08,MD,2019
427,MD03,MD,2019
586,TN04,TN,2019
0,GA05,GA,2019
0,OH08,OH,2019
0,TX15,TX,2019
0,AL03,AL,2019
0,AL07,AL,2019
0,AL03,AL,2019
642,AL05,AL,2019
481,NJ10,NJ,2019
405,LA02,LA,2019
584,NC09,NC,2019
523,IL07,IL,2019
595,SC05,SC,2019
545,FL15,FL,2019
407,SC02,SC,2019
695,MS04,MS,2019
400,NJ07,NJ,2019
486,KS01,KS,2019
510,FL14,FL,2019
405,OH11,OH,2019
0,NC04,NC,2019
458,CA07,CA,2019
735,CA43,CA,2019
297,PA01,PA,2019
395,AL05,AL,2019
0,GA08,GA,2019
444,CA53,CA,2019
524,VA01,VA,2019
307,AL02,AL,2019
396,NJ12,NJ,2019
571,NY05,NY,2019
471,MD04,MD,2019
0,AL02,AL,2019
370,VA11,VA,2019
461,VA07,VA,2019
0,IN01,IN,2019
450,PA06,PA,2019
464,CA17,CA,2019
369,TX18,TX,2019
388,LA02,LA,2019
0,FL24,FL,2019
439,IL07,IL,2019
0,TX06,TX,2019
0,GA01,GA,2019
525,TX31,TX,2019
282,IL11,IL,2019
353,OH13,OH,2019
0,GA02,GA,2019
361,FL13,FL,2019
569,LA06,LA,2019
462,TX32,TX,2019
358,MD03,MD,2019
568,GA06,GA,2019
291,OH01,OH,2019
0,MD04,MD,2019
425,LA06,LA,2019
445,VA11,VA,2019
494,NY18,NY,2019
459,FL05,FL,2019
0,KY03,KY,2019
476,NY16,NY,2019
0,FL20,FL,2019
0,GA07,GA,2019
434,FL23,FL,2019
420,MD04,MD,2019
472,LA01,LA,2019
420,FL12,FL,2019
0,TX14,TX,2019
422,CA12,CA,2019
497,MD02,MD,2019
0,SC01,SC,2019
0,MS04,MS,2019
421,GA08,GA,2019
541,GA07,GA,2019
380,KS01,KS,2019
305,FL21,FL,2019
532,SC03,SC,2019
537,VIAL,VI,2019
334,CA36,CA,2019
465,TX17,TX,2019
507,NJ06,NJ,2019
393,NY15,NY,2019
413,CA51,CA,2019
612,VA11,VA,2019
374,IL02,IL,2019
556,FL08,FL,2019
473,GA02,GA,2019
495,OH03,OH,2019
461,VA10,VA,2019
0,SC06,SC,2019
0,SC06,SC,2019
0,TX25,TX,2019
589,AZ08,AZ,2019
437,AL03,AL,2019
0,TX34,TX,2019
450,SC06,SC,2019
537,WI04,WI,2019
469,MD02,MD,2019
423,FL26,FL,2019
412,MO05,MO,2019
54,TN07,TN,2019
622,GA05,GA,2019
463,TN04,TN,2019
419,CA31,CA,2019
505,AKAL,AK,2019
442,GA05,GA,2019
519,VA03,VA,2019
0,NC04,NC,2019
543,VA10,VA,2019
605,AL02,AL,2019
0,TX28,TX,2019
579,CT01,CT,2019
505,VA04,VA,2019
0,NC13,NC,2019
676,VA10,VA,2019
585,NV04,NV,2019
335,FL26,FL,2019
542,PA02,PA,2019
419,WA08,WA,2019
702,SC05,SC,2019
0,SC06,SC,2019
514,VA08,VA,2019
457,FL05,FL,2019
0,AL03,AL,2019
367,TX32,TX,2019
0,GA12,GA,2019
0,OH09,OH,2019
0,FL12,FL,2019
441,NY05,NY,2019
0,CA04,CA,2019
531,NC07,NC,2019
388,OH11,OH,2019
351,IL02,IL,2019
399,AL03,AL,2019
516,FL03,FL,2019
552,FL15,FL,2019
435,GA05,GA,2019
410,GA13,GA,2019
0,TX35,TX,2019
437,AZ03,AZ,2019
395,GA08,GA,2019
459,AL02,AL,2019
0,TX13,TX,2019
477,NY08,NY,2019
0,CA50,CA,2019
514,CO05,CO,2019
391,VA10,VA,2019
501,DEAL,DE,2019
517,MD07,MD,2019
471,TX07,TX,2019
0,AL02,AL,2019
0,FL05,FL,2019
498,TX29,TX,2019
673,CA23,CA,2019
0,MD05,MD,2019
165,AR01,AR,2019
382,NC07,NC,2019
430,NY26,NY,2019
